,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
197312,4.18,-0.47,-2.57,2,2.25,-6.24,1.12,-4.22,-3.01,-8.53,2.27,-2.62,-4.99,5.73,-4.65,-7.09,-0.96,4.31,10.52,8.18,3,-10.84,-3.56,-8.06,18.27,-3.97,20.17,5.16,10.36,8.68,3.42,4.55,-0.71,-0.53,-6.06,-18.79,-0.18,1.03,10.25,0.13,7.04,-2.96,-0.8,6.31,1.86,2.12,-7.02,2.86,0.28
197401,2.08,6.32,-5.42,-0.84,3.14,8.83,8.79,-0.88,-2.6,9.67,-1.93,-3.52,-2.32,2.19,9.49,10.93,5.8,0.27,4.9,-6.59,-2.94,-0.92,11.58,10.33,-0.32,16.52,11.15,2.85,5.71,-7.58,4.55,2,4.89,1.15,-0.31,37.03,4.93,3.06,-0.15,0.68,0.47,5.52,7.82,0.81,0.14,-1.6,14.8,0.75,1.11
197402,14.13,1.47,-2.38,-1.73,1.9,-2.5,-0.32,-5.23,-3.42,2.32,-3.43,-4.21,-0.47,1.94,-2.79,0.38,4.43,1.96,3.44,-3.03,0.54,-1.82,-0.46,9,-2.04,8.83,-0.18,2.36,5.55,-1.63,0.29,4.75,-1.41,-0.73,-1.25,1.63,1.77,-0.33,0.88,1.53,7.88,2.41,1.34,-5.11,1.64,-2.12,-3.45,1.25,-1.08
197403,-1.65,-1.68,-4.04,-2.17,-5.96,5.24,3.48,5.76,-0.24,-1.63,-2.48,5.17,0.32,1.46,1.33,2.91,0.17,-5.2,-2.66,-7.59,-4.73,-2.2,-0.03,-4.56,-7.91,-3.66,4.66,-9.43,4.61,-3.32,-3.64,-4.59,2.08,-2.71,-1.16,1.08,-8.43,2.06,2.22,-1.4,-4.87,1.59,-4.53,5.02,-4.4,-4.52,1.57,-3.96,-3.04
197404,-9.53,-2.56,-4.13,-3.66,-2.79,-7.58,-7.93,-6.2,-4.19,-4.77,-12.36,-1.96,-1.26,0.96,-5.42,-0.46,-4.49,-6.67,0.18,-7.04,-4.49,-4.03,-2.25,-0.16,-10.27,1.57,-12.26,-6.3,2.52,-6.39,-12.19,-5.31,-9.07,-8.96,-3.09,-13.67,-4.28,-4.82,0.31,-2.49,-3.91,-1.94,-2.02,-3.01,-5.11,-9.22,-10.9,-6.91,-5.35
197405,-6.81,-4.92,-1.14,-4.51,5.42,2.36,-0.95,-1.46,1.02,-6.9,-8.55,2.79,-0.76,-0.09,0.23,-6.91,-8.23,-8.97,-8.87,-12.38,-4.16,-6.01,2.33,-3.01,-13.38,-2.5,-8.55,-7.74,-8.22,-7.43,-4.9,-1.52,-8.35,-9.13,-5.21,-5.64,-1.34,-1.52,-9.83,-1.46,-4.7,-3.85,2.19,-2.08,-10.87,-8.84,-11.19,-9.95,-6.8
197406,-11.52,-0.91,2.6,-3.25,-0.47,-8.27,-2.63,1.53,-0.52,-2.98,-8.48,-1.69,-1.53,0.42,0.02,-2.09,-4.64,-2.18,3,-1.56,-0.75,-8.02,-3.45,-2.99,6.44,-1.77,3.59,2.08,-6.25,-0.18,-6.18,0.3,-11.08,-2.86,-1.31,-8.45,-7.03,-4.37,-0.74,2.22,-1.37,-4.14,-2.07,-6.75,-10.28,-4.07,-12.68,-5.06,-6.94
197407,-0.59,-9.06,-20.03,-11.27,-6.7,-13.1,-12.97,-6.1,-13.46,-4.14,-3.2,-13.1,-14.5,-4.29,-6,-2.64,-5.44,-12.08,3.98,-8.28,-7.16,-7.77,-10.93,-5.96,-7.46,-3.27,21.16,0.85,-8.96,-0.44,0.77,-7.63,-4.17,-7.28,-7.3,-15.28,-11.32,-12.84,-0.94,-9.15,-6.94,-3.7,-13.59,-14.58,-7.03,-10.09,-7.22,-6.02,-7.91
197408,-2.14,-10.33,-14.23,-17.48,-2.82,1.75,-5.66,-12.47,-11.96,-4.95,-12.43,-11.7,-7.06,-10.99,-10.84,-7.33,-11.22,-2.9,-7.99,-9.78,-9.64,-10.46,-4.42,-8.44,-13.62,2.02,-7.61,-11.56,-1.65,-8.62,-8.62,-0.01,-6.9,-11.46,-5.2,-15,-3.67,-4.38,-9.93,-7.26,-9.66,-9.82,-13.96,-8.19,-11.56,-12.5,-14.28,-11.47,-9.21
197409,-9.06,-7.14,-26.28,-16.55,-11.98,-18.57,-22.97,-7.2,-17.39,-9.77,-7.41,-14.66,-15.85,-10.2,-13.58,-9.65,-11.66,-12.22,-8.14,-10.85,-11.92,-13.48,-9.44,-5.59,-13.84,-9.61,-26.14,-7.2,-6.08,-8,-1.31,-3.8,-9.03,-7.26,-17.51,-3.98,-15.39,-18,-15.8,-14.96,-9.07,-10.64,-11.28,-21.8,-9.03,-4.27,-5.32,-6.93,-11.58
197410,20.39,19.07,23.78,9.62,22.38,8.87,9.85,1.32,16.68,3.89,13.71,21.1,31.84,17.92,6.05,5.55,13.65,21.42,9.81,17.2,23.03,17.42,-2.31,6.85,18.8,5.53,26.52,17.44,46.41,20.52,13.01,10.85,21.1,15.08,16.88,-3.97,8.19,13.09,13.96,20.72,19.21,17.25,7.95,15.56,24.97,26.59,1.27,16.32,21.23
197411,-2.11,-0.67,-11.09,-4.15,0.91,-3.94,-2.3,-3.67,-5.21,-11.65,0.93,-4.21,-0.56,-9.99,3.81,-13.84,-4.27,-6.09,-1.4,2.89,-3.42,-7.3,-6.23,-0.19,-0.58,-3.09,-6.09,-1.58,3.94,-4.35,-0.13,-3.09,-0.68,-5.27,-5,-8.12,-3.41,-7.62,-3.34,-10.46,-7.08,-4.56,-5.96,-6.55,-3.01,0.06,-8.74,-2.18,-1.34
197412,-8.72,1.52,-0.45,-7.39,1.9,-16.17,-0.48,-3.23,-5.35,-3.02,-6.6,-4.66,-2.99,-3.73,-8.48,-2.36,-5.49,-9.93,-3.83,-3.41,-3.84,-4.63,-0.23,-5.07,-8.82,-10.66,-15.6,-4.87,0.59,0.85,-0.81,1.57,2.72,-3.77,-5.77,-11.09,-3.87,-4.6,-4.97,-7.02,-5.73,-2,-2.71,-10.01,-4.61,-0.87,-12.47,-1.7,-6.13
197501,9.05,17.44,26.2,25.81,5.55,27.17,36.24,23.19,17.31,32.39,36.33,5.13,-2.3,10.37,20.7,20.33,27.92,12.4,17.73,11.18,11.79,19.1,22.55,18.82,14.48,20.44,6.48,14.65,18.18,6.56,18.8,11.09,15.1,25.23,12.63,39.87,23.59,17.55,14.89,6.25,17.56,17.45,27.1,28.73,22.16,10.06,45.04,16.23,15.6
197502,2.4,4.25,6.19,10.76,-3.31,5.84,21.74,10.91,11.51,-0.07,26.18,14.65,16.26,8.91,5.06,3.38,3.31,8.87,1.63,10.31,7.75,12.25,0.5,8.07,6.87,3.22,12.2,4.98,-2.61,2.35,0.9,5.16,7.83,5.38,14.65,1.74,6.57,19.98,5.39,11.29,5.53,6.34,3.82,16.43,-1.98,3.91,-0.42,0.44,4.05
197503,-0.28,2.68,14.19,4.81,5.77,13.5,16.55,10.13,3.51,22.55,4.21,0.25,1.49,5.97,12.99,8.77,7.88,13.17,11.63,2.96,5.72,4.24,6.85,13.33,-0.95,-0.6,5.68,9.53,18.11,-2.65,-1.32,-0.86,3.26,4.23,-1.87,33.64,6.89,10.76,5.32,-2.61,4.07,7.65,11.02,14.87,1.87,3.13,15.96,2.3,2.7
197504,6.64,0.37,3.78,-3.86,4.96,10.52,6.26,7.64,6.7,5.45,13.25,2.55,0.06,16.04,8.28,9.36,3.84,7.41,9.51,0.11,6.24,8.72,3.25,12.05,4.17,6.02,-4.99,12.7,21.98,6.98,-1.61,-0.96,1.8,2.07,3.88,-10.3,9.36,10.33,11.97,11.03,4.44,4.88,0.87,13.66,1.92,-2.54,-9.56,3.24,4.47
197505,2.31,6.03,9.1,5.2,2,0.38,6.8,3.84,2.34,2.1,14.34,3.96,7.01,0.23,7.96,3.85,5.39,5.27,-5.11,4.32,4.97,12.55,3.79,11.82,7.09,3.37,9.75,5.78,23.31,12.13,8.52,3.52,7.08,7.18,4.02,3.89,11.14,7,3.22,7.65,-0.48,3.33,4.52,2.03,5.67,11.03,4.5,4.9,5.64
197506,9.01,6.73,0.58,3.32,4.85,4.59,7.11,3.9,3.22,10.26,1.67,2.1,0.68,4.37,2.54,6.75,4.37,13.66,6.37,14.18,5.13,2.33,9.56,10.14,0.61,12.97,5.71,4.67,-3.1,6.46,10.71,4.04,3.16,7.73,-0.5,6.08,8.55,5.47,2.26,2.6,3.95,6.42,7.76,5.7,7.68,5.75,8.28,5.52,5.75
197507,-3.64,-4.07,-9.57,-4.52,-6.65,-6.47,-6.94,-5.69,-7.98,-3.6,-9.05,-9.06,-12.78,-4.42,-4.51,-3.47,-4.62,-10.2,-6.6,-2.86,-4.68,-6.4,1.21,-7.9,-0.66,-3.9,-7.37,-3.56,-3.23,-4.26,-4.78,-4.21,-2.29,-7.17,-9.72,16.27,-8.58,-9.72,-2.98,-10.12,-2.7,-1.48,-8.17,-8.49,-6.7,-8.64,-8.77,-7.16,-4.76
197508,-9.35,-0.91,-4.25,-4.68,-4.58,-4.57,-0.25,-3.15,-4.44,-5.84,-7.73,-3.63,-3.16,1.82,-0.96,-2.65,-1.2,-2.69,3.74,-4.99,-1.8,-5.54,-2.63,0.81,-9.05,-7.68,-13.64,-7.68,-3.79,-0.81,-1.24,-3.56,-4.43,-4.9,-1.67,-19.26,-3.62,-9.94,4.33,-1.65,-3.12,-3.25,0.45,-3.88,-8.29,-5.74,-7.57,-4.51,-4.72
197509,-4.87,-1.68,-5.76,-5.67,1.55,-5.34,0.41,-5.65,-4.08,1.83,-7.27,-6.49,-6.52,-8.54,-3.26,-0.45,-7.09,-4.64,-5.25,-6.45,-3.9,-7.42,-1.17,-3.2,-8.48,-6.14,-7.62,-2.77,1.59,-1.22,-0.99,-1.26,-0.48,-7.1,-0.3,-7.08,-2.15,0.48,-8.2,-5.63,-3.67,-3.56,-3.58,-3.11,-10.72,-5.06,-10.35,-6.04,-6.12
197510,11.98,12.82,15.57,0.89,6.29,-0.93,2.03,7.67,9.45,12.7,4.79,11.45,10.6,6.61,4.89,8.52,5.85,-2.65,-2.82,-1.64,2.86,0.49,9.41,2.53,-2.81,6.4,-3.59,-2.68,-15.88,-1.04,6.58,6.82,3.62,3.83,10.63,8.58,3.56,4.52,7.51,10.66,4.88,3.18,10.61,11.93,3.54,6.7,-3.02,5.58,4.12
197511,-2.44,2.31,6.94,2.66,5.9,6.45,1.07,3.08,3.82,8.45,7.01,5.31,5.06,2.1,4.09,4.5,4.78,-5.37,1.63,-7.68,0.84,6.59,4.24,-1.86,8.34,7.14,-8.42,-0.98,2.94,-1.78,3.15,4.26,1.7,4.12,5.9,-5.3,4.23,-0.44,1.61,6.75,4.74,1.4,4.43,11.03,4.92,8.75,-1.31,3.09,2.75
197512,-1.89,-1.5,-4.15,0.43,-0.33,-2.95,-3.14,-0.02,-3.35,-0.99,-3.76,-5.07,-6.72,-0.05,-2.61,-1.05,0.21,3.7,2.13,-2.71,0.31,-5.26,1.11,-3.24,-3.96,-2.89,5.14,0.87,3.12,0.03,1.34,-0.11,-1.96,-1.6,-1.12,-8.66,-0.72,-3.53,0.77,-6.1,2.26,0.64,-3.75,-2.14,0.72,-4.14,4.7,0.47,-1.35
197601,10.22,6.26,12.08,16.03,7.43,23.23,18.29,15.56,12.34,22.59,18.02,9.51,7.11,20.03,19.52,20,19.27,10.22,21.22,24.86,18.69,17.39,13.88,18.75,13.7,16.9,6.46,14.34,21.62,8.19,8.3,9.49,11.31,15.29,17.32,40.88,20.81,19.52,20.67,13.26,14.29,16.17,7.92,11.64,13.18,6.27,20.62,14.12,11.29
197602,-0.72,-3.16,-5.99,1.7,-1.09,5.8,0.26,2.96,-2.12,4.96,8.42,-5.16,-7.17,2.62,9.65,4.48,5.13,5.18,5.2,5.42,4.39,2.69,4.31,4.39,6.16,8.18,8.78,0.95,1.18,-3.25,-3.52,3.57,5.3,4.97,0.23,21.77,4.08,0.43,4.29,-2.47,6.38,7.51,4.37,4.82,-1.48,4.13,13.53,3.1,3.79
197603,-1.51,-0.17,3.51,0.25,0.71,-1.97,1.1,-2.09,3.11,5.15,-5.82,2.79,7.78,-3.58,-1.4,0.8,3.24,1.37,-0.04,-2.3,0.55,-0.2,4.75,6.41,5.13,1.07,-3.86,6.94,-4.07,7.48,1.44,0.58,-2.91,-2.44,2.75,-3.44,2.81,5.93,2.76,6.37,-1.63,0.53,4.34,-0.06,5.2,2.45,4.89,2.2,0.81
197604,-1.15,0.24,-4.09,-4.23,-1.4,3.74,-6.96,-1.89,-4.35,-2.1,-2.04,-1.98,-4.92,0.02,1.81,-4.09,0.32,-3.84,1.36,0.03,-0.09,1.47,1.37,4.51,-4.74,2.28,7,1.12,11.74,1.95,0.63,1.72,-1.83,-3.69,-2.96,-2.76,-3.88,-6.16,-1.51,-1.8,0.54,-1.22,-5.18,-5.61,-3,-4.11,-1.67,-1.69,0.03
197605,-4.98,0.23,-1.14,-5.37,-2.35,0.72,-3.7,-3,-2.89,-8.62,-1.94,-2.13,-3,-2.57,-1.4,-5.32,-3.94,-4.77,0.41,4.94,2.5,-1.29,-2.89,2.52,-3.8,7.34,-2.56,0.31,10.12,5.44,-1.46,-2.94,0.36,-1.72,0.66,-15.81,0.35,0.06,0.77,-5.82,1.65,0.98,-6.38,-7.53,-1.23,-4.48,-8.4,-1.62,-1.55
197606,2.31,6.12,4.14,5.73,-2.74,3.84,5.46,3.43,6.22,1.12,4.46,-0.31,4.68,-0.28,2.36,0.65,2.68,9.82,4.71,12,6.48,5.7,3.19,11.85,8.96,5.53,-5.03,7.24,5.16,5.1,4.25,3.58,6.22,8.49,8.07,-10.06,8.74,8.14,-0.96,2.6,4.93,1.93,0.84,6,7.75,8.19,4.91,4.86,3.22
197607,2.19,1.43,3.87,-0.39,2.73,1.44,-9.73,1.71,-2.28,-1.57,-0.3,1.99,-0.98,-2.25,0.44,-1.67,-2.24,-3.09,-2.46,-5.13,-1.87,-1.2,-0.36,-4.8,-0.78,3.36,-5.7,-3.37,-6.76,-0.46,2.82,1.25,-0.26,-1.59,-2.58,-8.37,-0.91,-3.82,-3.56,3.94,0.07,-2.27,-1.78,-5.53,-0.46,6.99,-0.51,0.13,1.22
197608,-4.06,-0.29,-0.27,-0.97,3.85,-5.42,-0.97,-0.99,-0.53,-3.31,-3.44,1.5,2.46,-3.23,-3.5,-2.47,-1.51,-0.6,-3.61,-2.82,-2.43,-1.66,-0.23,0.27,1.57,-0.06,-10.64,-1.45,-8.6,-0.67,2.96,4.74,-0.8,-2.4,0.25,-18.04,-0.35,-11.33,-2.38,0.74,-3.99,-2.64,4.74,-3.45,-1.82,3.57,-1.97,-0.32,-2.02
197609,2.11,0.3,0.54,-2.2,6.64,-0.14,-0.23,5.48,-0.46,2.24,8.17,2.41,3.85,0.4,0.37,-0.71,3.33,2.51,1.66,2.6,0.22,4.42,5.85,4.42,1.52,-3.05,6.41,0.63,7.37,5.88,4.08,1.59,5.08,2.61,2.69,-3.94,2.99,4.19,2.58,3.94,-0.36,0.65,0.38,-0.26,-1.58,1.87,6.56,1.52,1.36
197610,0.17,-1.65,-4.04,-2.82,0.14,-3.62,2.7,-0.39,-2.72,-0.98,-3.68,-4.85,-3.46,-2.49,-1.42,-1,1.34,-3.57,-5.94,-7.92,-3.25,-5.11,-1.74,-6.02,-6.83,-1.02,4.64,-2.01,-4.35,-2.38,-0.81,1.29,-3.01,-2.91,-3.53,2.43,-6.36,-7.75,0.7,-5.27,-3.86,-4.18,-0.22,-2.84,0.76,0.95,-2.14,0.46,-1.98
197611,3.04,2.39,-2.12,-8.21,2.41,0.18,-2.08,4.58,-1.21,8.25,1.92,-5.62,-10.98,-4.99,3,5.26,4.09,0.47,-0.14,-0.5,1.55,-0.38,0.58,3.98,0.55,5.86,4.68,0.23,0.52,0.82,3.14,3.14,3.31,2.23,0.6,-10.25,2.92,7.18,2.11,-1.82,4.72,2.61,5.52,2.76,0.28,2.23,3.1,2.63,2.26
197612,9.54,4.88,0.67,9.32,3.98,9.83,15.39,8.8,3.76,6.99,12.83,2.68,7.04,10.14,6.31,5.6,7.62,8.98,7.6,8.24,6.04,3.15,9.97,5.33,9.78,5.44,1.51,6.78,6.5,6.32,6.49,3.44,8.97,10.52,3.16,18.16,5.76,1.81,4.5,3.31,4.85,7.22,1.6,4.07,11.08,6.61,11.18,8.21,8.11
197701,-3.32,-4.04,-5.44,-12.14,-4.91,-6.8,-3.62,-2.42,-8.35,-0.3,5.73,-10.89,-8.68,-5.55,2.46,-1.18,-5.35,-4.3,-3.8,1.23,-4.76,-3.32,-3.09,-2.91,3.17,2.62,0.56,-3.43,-1.03,0.31,0.84,0.11,0.71,-0.99,-3.29,4.4,-4.54,-8.3,-10.52,-6.52,-3.41,-0.76,-7.45,-11.35,-5.07,-6.21,-0.43,-3.55,-2.96
197702,5.85,-1.91,1.69,1.05,-0.4,-4.94,-5.13,-2.46,-2.18,-4.64,-9.31,-0.63,0.16,-0.76,-1.75,-4.58,-1.32,2.12,-0.56,-4.66,-0.44,-0.51,-3.12,-0.45,-2.22,-3.33,15.99,-4.85,3.17,-3.13,-3.4,0.99,-6.2,-1.99,0.07,1.77,-1.89,-2.58,1.2,1.7,-3.12,-2.49,-1.55,-2.34,-2.32,-0.27,-1.67,-1.66,-1.46
197703,-4.51,-1.07,-0.29,-3.36,-2.77,0.24,-0.98,-1.51,-3.24,-0.98,-0.54,0.6,-2.4,-0.49,-1.46,-1.02,1.07,-0.74,0.6,-1.95,4.13,4.01,-5.11,-0.68,2.79,1.03,-0.14,2.59,1.3,-2.16,0.19,-1.03,-1.35,0.93,-0.62,-7.28,1.03,2.63,-1.28,-0.11,0.08,1.6,-3.07,-5.39,-0.79,-0.96,1.59,-0.16,0.83
197704,0.5,0.99,-3.19,-1.88,2.06,-4.93,0.98,0.83,-0.53,2.46,1.7,-5.39,-5.35,-0.48,-2.11,2.17,1.99,5.52,0.93,14.98,3.68,4.35,2.2,2.34,3.89,8.36,-4.33,0.85,-3.85,2.67,1.94,0.66,-0.27,0.75,-5.95,3.33,2.6,-2.07,1.12,-1.09,5.25,-2.49,-4,0.71,-0.12,6.81,4.42,2.17,1.48
197705,5.03,-0.44,-2.04,-2.44,1.3,-6.25,1.9,0.47,-3.03,-4.84,-1.47,-0.4,-2.27,-3.63,-0.82,-4.38,-3.23,-0.33,-5.8,1.93,-0.07,-1.96,-0.41,2.31,-3.01,4.75,-4.58,-7.91,-10.68,-0.19,1.68,1.44,1.95,-0.24,-3.16,1.21,1.52,4.52,-7.1,-0.6,1.28,0.35,-3.73,1.86,-2.76,0.35,-0.2,0.66,-0.11
197706,-1.07,4.62,3.93,1.62,2.43,4.09,11.27,8.61,5.93,6.49,15.84,9.07,8.82,0.22,9.41,5.44,4.03,4.8,-0.03,3.7,3.2,5.97,4.58,10.75,1.79,1.91,1.79,-2.05,10.22,6.01,5.7,1.93,16.99,9.53,8.18,-0.82,6.85,7.96,2.56,2.61,2.27,2.75,5.88,10.99,5.95,6.37,6.46,5.84,4.99
197707,-0.78,1.95,4.65,-3.87,1.87,2.92,-3.15,-0.56,-1.69,-1.12,3.13,-3.78,-2,-3.44,-3.04,-0.81,-3.56,-0.72,-7.41,-1.67,-6.83,-0.48,-2.58,-2.25,-0.32,1.82,2.79,-6.47,-9.02,-1.66,0.87,-0.86,-0.84,0.14,1.46,2.02,-3.65,-2.02,-4.93,-1.71,-2.23,-2.54,0.16,0.35,1.14,1.03,-0.02,-0.4,0.79
197708,-1.95,-1.04,2.73,1.79,2.32,-2.85,2.61,-1.37,2.53,0.39,-0.65,3.99,3.95,-2.95,-3.09,-1.32,-1.94,-1.39,-5.22,6.07,-2.15,-0.65,-1.15,-3.34,-0.99,-6.3,-3.03,-0.76,-5.03,-5.78,-3.23,-2.26,-0.12,-0.57,1.51,-4.17,-2.27,0.25,-3.11,0.85,-3.73,0.66,4.94,5.31,-0.69,-0.82,0.68,-1.82,-0.14
197709,-4.16,0.45,1.07,1.41,-1.07,-1.84,-2.03,-0.54,-0.81,2.67,12.06,1.28,-1.91,-0.44,2.42,-0.23,-1.61,1.87,-5.75,0.73,1.77,-2.43,2.93,-3.53,-1.78,0.09,8.18,-3.93,-0.02,0.74,2.01,3.48,2.64,-0.31,-2.59,3.35,-0.21,-0.06,-1.36,-0.64,-1.71,-0.58,-1.26,2.48,-0.9,0.85,-1.87,0.26,1.21
197710,-3.72,-5,-3.36,-4.32,-2.29,-10.12,-2.89,1.54,-6.59,-1.83,-4.09,2.07,-2.71,-3.18,-3.44,-3.73,-1.11,-6.15,-0.03,-2.87,-5.49,-1.69,-4.58,-3.04,-3.38,-9.38,-4.86,-7.82,-2.32,-3.58,-3.14,-5.05,-2.8,-3.11,-2.38,-0.95,-5.17,-5.21,-7.3,-4.44,-3.91,-3.89,-2.95,-4.16,-5.96,-4.81,-4.43,-4,-3.95
197711,7.16,3.23,3.18,5.53,2.68,6.62,11.63,7.27,2.42,8.84,9.99,3.73,6.61,2.99,6.87,6.91,7.26,5.13,1.49,4.59,7.3,4.91,2.03,8.19,3.51,7.63,3.34,4.79,4.39,3.43,4.28,2.18,8.93,8.19,4.5,6.71,6.62,7.06,6.18,2.56,7.23,6.36,5.22,9.74,5.28,8.46,9.99,4.87,6.14
197712,3.7,-0.42,0.57,-2.54,-1.86,-0.97,3.25,4.16,-0.53,0.6,12.3,1.65,-0.1,1.3,0.92,-1.06,-0.27,1.26,4.41,0.16,1.28,-1.6,-1.1,1.75,-2.85,1.68,-0.7,1.95,-2.66,1.97,-0.33,2.15,2.39,1.98,3.48,1.15,0.16,0.61,-0.22,0.54,1.31,3.13,-2.33,2.13,-1.85,-0.86,1.85,1.58,1.75
197801,-5.47,-5.36,-4.59,-0.32,-6.2,-2.99,-10.2,-8.6,-7.37,-5.78,-5.27,-5.59,-0.76,-6.36,-3.17,-1.12,-6.14,-7.9,-4.56,-0.29,-7.1,-2.86,-6.31,-6.72,-6.14,-3.1,4.34,-7.38,-5.2,-6.96,-4.53,-4.16,-4.79,-5.66,-3.81,-3.61,-6.6,-7.34,-7.61,-4.43,-1.42,-5.22,-6.87,-7.76,-5.66,-6.78,-2.29,-6.08,-3.7
197802,0.58,0.25,-0.89,0.08,0.68,-1.23,-0.27,-1.13,-3.11,2.03,3.32,-3.17,-3.21,-4.82,1.66,-0.04,-0.28,0.44,-3.79,1.78,-0.55,-2.43,1.2,4.36,-3.3,-0.22,-5.45,-1.28,2.27,-1.14,-0.41,4.13,1.51,1.77,-4.2,4.6,-1.96,-1.6,-5.9,-1.88,-1.43,1.58,-1.31,3.9,-1.38,2.37,1.75,-0.04,-0.28
197803,8.98,1.1,6.43,3.17,3.98,8.55,9.7,10.1,2.39,7.4,9.97,2.51,4.36,4.03,7.87,3.28,5.61,6.08,6.13,4.29,3.4,3.1,5.99,9.89,6.78,13.87,3.13,5.48,-6.07,2.22,2.47,2.62,7.32,7.56,-3.72,11.76,6.58,2.57,4.69,1.11,4.8,6.49,1.69,7.14,5.46,5.04,12.15,4.7,5.5
197804,1.91,5.03,10.5,4.33,8.58,8.77,14.55,9.64,13.7,6.88,7.02,11.81,8.69,10.86,7.8,5.53,9.91,11.77,8.89,6.88,11.76,12.35,8.09,13.26,13.02,5.27,-4.73,4.93,13.22,6.59,0.18,2.93,5.87,7.4,13.72,14.47,11.94,15.63,11.43,11.57,9.48,7.7,11.59,10.52,10.07,10.52,10.09,9.75,8.33
197805,14.32,3.75,4.76,5.01,2.55,7.13,7.37,4.73,4.37,3.37,8.17,1.58,5.98,0.35,5.98,3.64,2.73,3.67,3.41,5.78,5.18,8.83,-1.15,12.1,4.68,2.15,12.15,3.29,-3.43,0.97,0.71,-0.39,7.41,6.47,0.39,6.51,3.63,4.21,2.61,4.18,2.53,4.22,-0.34,7.96,1.2,1.2,5.07,1.3,4.35
197806,-1.65,1.7,-1.91,-1.68,0.04,-2.29,0.12,-0.64,-1.94,-3.24,3.52,2.99,0.56,-2.45,1.09,-1.18,-1.32,-2.51,-6.18,-0.82,-0.98,-2.48,-2.9,3.52,3.84,3.63,-1.68,-5.25,-1.06,-3.79,0.84,-1.53,2.24,-0.43,-0.24,3.44,-1.22,1.71,-2.93,2.29,-0.53,-1.08,-2.2,2.52,-0.93,0.92,3.83,-1.13,0.87
197807,2.18,2.28,2.48,6.05,4.51,7.3,7.62,7.14,7.38,1.71,17.48,5.69,9.31,5.45,4.19,3.63,8.49,2.78,8.14,4.03,6,8.84,3.87,16.26,9.84,13.42,10.64,7.89,2.42,3.36,2.83,1.42,5.86,7.71,9.9,19.31,6.3,6.3,11.46,7.83,11.66,5.58,5.26,5.88,5.48,4.38,4.57,5.46,5.82
197808,5.38,3.39,4.02,-0.38,1.34,2.81,8.91,7.12,2.75,5.94,7.62,3.42,0.02,4.85,3.26,10.45,8.09,11.02,0.49,6.02,4.19,1.43,2.41,4.52,4.15,3.63,-1.54,7.41,-0.81,5.2,0.46,3.55,11.24,5.13,6.04,19.83,6.17,3.94,5.86,4.91,4.39,7.73,5.48,11.21,4.84,5.51,9.47,6.04,7.38
197809,0.85,0.04,-2.88,1.42,2.07,-2.58,-5.2,-2.94,-3.13,-1.48,-1.08,-2.75,-2.83,-0.37,-4.16,2.98,-2.58,2,1.26,-2.07,-0.64,-4.48,0.85,-7.88,-2.59,-3.85,1.98,3.38,0.71,4.84,-0.24,1.22,-6.26,-2.84,-5.3,-7.89,-2.63,0.57,-1.71,-4.68,-3.82,-2.01,-2.37,-0.46,-0.08,-2.21,1.79,-0.9,-1.33
197810,-21.31,-10.02,-9.55,-14.58,-8.24,-17.04,-18.69,-13.19,-9.23,-15.4,-24.35,-15.09,-11.68,-9.61,-15.12,-18.64,-15.68,-19.87,-11.95,-16.3,-13.95,-13.25,-10.53,-15.32,-18.22,-10.88,-8.57,-11.06,-17.91,-10.48,-7.07,-4.47,-17.84,-17.29,-7.5,-27.74,-16.12,-18.3,-9.96,-6.02,-17.78,-16.64,-12.94,-23.35,-10.32,-12.87,-26.03,-10.91,-17.17
197811,10.1,0.37,2.86,4.43,2.56,0.42,11.44,2.26,3.18,3.19,11.05,5.88,4.77,1.16,3.82,4.36,0.44,2.43,1.28,3.06,3.54,2.64,0.5,10.14,4.95,7.84,-13.22,2.85,6.59,6.17,3,2.99,3.06,5.92,4.04,12.74,7.04,8.86,-0.14,2.8,3.82,5.64,1.99,4.88,-0.21,4.45,4.32,1.8,3.94
197812,1.5,0.56,3.84,3.36,2.49,-0.65,3.81,3.08,0.91,1.47,15.52,-1.25,4.09,0.08,1.54,-1.17,1.25,1.1,0.19,-1.31,3.07,-0.22,-0.41,2.53,3.29,5.28,6.47,3.92,-2.04,2.89,-1.23,0.09,2.97,0.34,9.08,2.79,-0.19,7.49,-1.21,3.56,-1.03,3.02,-1.56,-2.88,0.74,2.7,4.38,1.13,2.74
197901,5.32,4.21,-0.11,6.62,0.54,6.2,4.92,6.43,3.38,10.41,-2.45,4.33,0.89,6.48,6.66,8.58,8.8,6.98,13.51,8.35,5.46,7,5.83,4.98,3.12,4.01,10.51,11.18,9.93,3.01,6.36,3.66,4.13,5.33,3.37,11.4,7.28,2.13,12.55,2.41,3.79,5.77,6.39,7.01,2.96,6.31,6.83,6.42,7.6
